AsofDate,client,strategy,ticker,descr,symbol,name,valueDate,monthCode,yearCode,bbrgType,tradeType,pstn,pnlDly,pnlMtd,pnlYtd,intraDay,notional,comments,price,updatedBy,lastUpdated,tickerUnderlying,priceUnderlying,ttype,putCall,openClose,optionStrike,optionDelta,canceled,canceled_by,canceled_time,tradeDate,id,EntityID
07/05/2025,FUT1,CUSTOM1,LCV5,(null),LC,(null),(null),V,2025,(null),Futures,468,-131040,(null),(null),N,38595960,(null),206.175,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881409,(null)
07/05/2025,FUT1,CUSTOM1,LCZ5,(null),LC,(null),(null),Z,2025,(null),Futures,89,-8900,(null),(null),N,7332710,(null),205.975,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881410,(null)
07/05/2025,FUT1,CUSTOM1,LHM5,(null),LH,(null),(null),M,2025,(null),Futures,-462,46200,(null),(null),N,-17985660,(null),97.325,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881411,(null)
07/05/2025,FUT1,CUSTOM1,LHN5,(null),LH,(null),(null),N,2025,(null),Futures,163,4890,(null),(null),N,6485770,(null),99.475,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881412,(null)
07/05/2025,FUT1,CUSTOM1,LHV5,(null),LH,(null),(null),V,2025,(null),Futures,197,-9850,(null),(null),N,6605410,(null),83.825,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881413,(null)
07/05/2025,FUT1,CUSTOM1,LHZ5,(null),LH,(null),(null),Z,2025,(null),Futures,190,-11400,(null),(null),N,5857700,(null),77.075,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881414,(null)
07/05/2025,FUT1,CUSTOM1,LNN5,(null),LN,(null),16/07/2025,N,2025,(null),LME,214,-191919.48,(null),(null),N,19911142.08,(null),15507.12,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881415,(null)
07/05/2025,FUT1,CUSTOM1,LNU5,(null),LN,(null),17/09/2025,U,2025,(null),LME,69,-62029.62,(null),(null),N,6477158.34,(null),15645.31,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881416,(null)
07/05/2025,FUT1,CUSTOM1,LNZ5,(null),LN,(null),17/12/2025,Z,2025,(null),LME,68,-61742.64,(null),(null),N,6467334.48,(null),15851.31,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881417,(null)
07/05/2025,FUT1,CUSTOM1,LXN5,(null),LX,(null),16/07/2025,N,2025,(null),LME,240,-92400,(null),(null),N,15654420,(null),2609.07,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881418,(null)
07/05/2025,FUT1,CUSTOM1,NGN5,(null),NG,(null),(null),N,2025,(null),Futures,455,591500,(null),(null),N,17958850,(null),3.947,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881419,(null)
07/05/2025,FUT1,CUSTOM1,NGV5,(null),NG,(null),(null),V,2025,(null),Futures,1588,1556240,(null),(null),N,64583960,(null),4.067,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881420,(null)
07/05/2025,FUT1,CUSTOM1,S N5,(null),S,(null),(null),N,2025,(null),Futures,819,-81900,(null),(null),N,42557287.5,(null),1039.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881421,(null)
07/05/2025,FUT1,CUSTOM1,S X5,(null),S,(null),(null),X,2025,(null),Futures,726,99825,(null),(null),N,37098600,(null),1022,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881422,(null)
07/05/2025,FUT1,CUSTOM1,SBN5,(null),SB,(null),(null),N,2025,(null),Futures,903,-313521.6,(null),(null),N,17324596.8,(null),17.13,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881423,(null)
07/05/2025,FUT1,CUSTOM1,SBV5,(null),SB,(null),(null),V,2025,(null),Futures,2047,-687792,(null),(null),N,39616819.2,(null),17.28,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881424,(null)
07/05/2025,FUT1,CUSTOM1,SIN5,(null),SI,(null),(null),N,2025,(null),Futures,235,-693250,(null),(null),N,38529425,(null),32.791,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881425,(null)
07/05/2025,FUT1,CUSTOM1,SIZ5,(null),SI,(null),(null),Z,2025,(null),Futures,75,-215625,(null),(null),N,12570750,(null),33.522,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881426,(null)
07/05/2025,FUT1,CUSTOM1,SMN5,(null),SM,(null),(null),N,2025,(null),Futures,531,106200,(null),(null),N,15664500,(null),295,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881427,(null)
07/05/2025,FUT1,CUSTOM1,W N5,(null),W,(null),(null),N,2025,(null),Futures,574,-50225,(null),(null),N,15332975,(null),534.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881428,(null)
07/05/2025,FUT1,CUSTOM1,W Z5,(null),W,(null),(null),Z,2025,(null),Futures,388,-19400,(null),(null),N,11082250,(null),571.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881429,(null)
07/05/2025,FUT1,CUSTOM1,XBN5,(null),XB,(null),(null),N,2025,(null),Futures,648,-966168,(null),(null),N,54478267.2,(null),200.17,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881430,(null)
07/05/2025,FUT1,CUSTOM1,XBV5,(null),XB,(null),(null),V,2025,(null),Futures,380,-462840,(null),(null),N,28456680,(null),178.3,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881431,(null)
07/05/2025,FUT2,CUSTOM1,BON5,(null),BO,(null),(null),N,2025,(null),Futures,66,-40392,(null),(null),N,1874268,(null),47.33,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881432,(null)
07/05/2025,FUT2,CUSTOM1,C N5,(null),C,(null),(null),N,2025,(null),Futures,203,-63437.5,(null),(null),N,4559887.5,(null),449.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881433,(null)
07/05/2025,FUT2,CUSTOM1,C Z5,(null),C,(null),(null),Z,2025,(null),Futures,189,-4725,(null),(null),N,4165087.5,(null),440.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881434,(null)
07/05/2025,FUT2,CUSTOM1,CCN5,(null),CC,(null),(null),N,2025,(null),Futures,20,54600,(null),(null),N,1839600,(null),9198,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881435,(null)
07/05/2025,FUT2,CUSTOM1,CCZ5,(null),CC,(null),(null),Z,2025,(null),Futures,22,50820,(null),(null),N,1844040,(null),8382,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881436,(null)
07/05/2025,FUT2,CUSTOM1,CLN5,(null),CL,(null),(null),N,2025,(null),Futures,328,-321440,(null),(null),N,18925600,(null),57.7,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881437,(null)
07/05/2025,FUT2,CUSTOM1,CLU5,(null),CL,(null),(null),U,2025,(null),Futures,25,-24250,(null),(null),N,1426250,(null),57.05,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881438,(null)
07/05/2025,FUT2,CUSTOM1,CLV5,(null),CL,(null),(null),V,2025,(null),Futures,277,-271460,(null),(null),N,15761300,(null),56.9,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881439,(null)
07/05/2025,FUT2,CUSTOM1,CON5,(null),CO,(null),(null),N,2025,(null),Futures,21,-21630,(null),(null),N,1283520,(null),61.12,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881440,(null)
07/05/2025,FUT2,CUSTOM1,CTN5,(null),CT,(null),(null),N,2025,(null),Futures,107,-24075,(null),(null),N,3604830,(null),67.38,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881441,(null)
07/05/2025,FUT2,CUSTOM1,CTZ5,(null),CT,(null),(null),Z,2025,(null),Futures,105,-14175,(null),(null),N,3635625,(null),69.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881442,(null)
07/05/2025,FUT2,CUSTOM1,GCM5,(null),GC,(null),(null),M,2025,(null),Futures,2,-6180,(null),(null),N,678380,(null),3391.9,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881443,(null)
07/05/2025,FUT2,CUSTOM1,GCQ5,(null),GC,(null),(null),Q,2025,(null),Futures,14,-43260,(null),(null),N,4789680,(null),3421.2,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881444,(null)
07/05/2025,FUT2,CUSTOM1,GCZ5,(null),GC,(null),(null),Z,2025,(null),Futures,14,-42840,(null),(null),N,4867100,(null),3476.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881445,(null)
07/05/2025,FUT2,CUSTOM1,HGN5,(null),HG,(null),(null),N,2025,(null),Futures,50,-148125,(null),(null),N,5824375,(null),465.95,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881446,(null)
07/05/2025,FUT2,CUSTOM1,HGZ5,(null),HG,(null),(null),Z,2025,(null),Futures,40,-112000,(null),(null),N,4775000,(null),477.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881447,(null)
07/05/2025,FUT2,CUSTOM1,HON5,(null),HO,(null),(null),N,2025,(null),Futures,61,-86083.2,(null),(null),N,5024082,(null),196.1,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881448,(null)
07/05/2025,FUT2,CUSTOM1,HOV5,(null),HO,(null),(null),V,2025,(null),Futures,40,-54936,(null),(null),N,3336480,(null),198.6,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881449,(null)
07/05/2025,FUT2,CUSTOM1,JON5,(null),JO,(null),(null),N,2025,(null),Futures,21,1575,(null),(null),N,805612.5,(null),255.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881450,(null)
07/05/2025,FUT2,CUSTOM1,JOX5,(null),JO,(null),(null),X,2025,(null),Futures,21,-14332.5,(null),(null),N,772852.5,(null),245.35,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881451,(null)
07/05/2025,FUT2,CUSTOM1,KCH6,(null),KC,(null),(null),H,2026,(null),Futures,9,-14175,(null),(null),N,1230018.75,(null),364.45,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881452,(null)
07/05/2025,FUT2,CUSTOM1,KCN5,(null),KC,(null),(null),N,2025,(null),Futures,1,-2156.25,(null),(null),N,144037.5,(null),384.1,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881453,(null)
07/05/2025,FUT2,CUSTOM1,KCU5,(null),KC,(null),(null),U,2025,(null),Futures,11,-20831.25,(null),(null),N,1562137.5,(null),378.7,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881454,(null)
07/05/2025,FUT2,CUSTOM1,KCZ5,(null),KC,(null),(null),Z,2025,(null),Futures,26,-41925,(null),(null),N,3618712.5,(null),371.15,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881455,(null)
07/05/2025,FUT2,CUSTOM1,KWN5,(null),KW,(null),(null),N,2025,(null),Futures,67,-28475,(null),(null),N,1773825,(null),529.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881456,(null)
07/05/2025,FUT2,CUSTOM1,LAN5,(null),LA,(null),16/07/2025,N,2025,(null),LME,33,-36745.5,(null),(null),N,1963302,(null),2379.76,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881457,(null)
07/05/2025,FUT2,CUSTOM1,LAU5,(null),LA,(null),17/09/2025,U,2025,(null),LME,73,-81668.75,(null),(null),N,4359614.75,(null),2388.83,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881458,(null)
07/05/2025,FUT2,CUSTOM1,LAZ5,(null),LA,(null),17/12/2025,Z,2025,(null),LME,72,-78300,(null),(null),N,4344300,(null),2413.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881459,(null)
07/05/2025,FUT2,CUSTOM1,LCM5,(null),LC,(null),(null),M,2025,(null),Futures,-48,22080,(null),(null),N,-4080480,(null),212.525,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881460,(null)
07/05/2025,FUT2,CUSTOM1,LCQ5,(null),LC,(null),(null),Q,2025,(null),Futures,56,-22400,(null),(null),N,4667600,(null),208.375,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881461,(null)
07/05/2025,FUT2,CUSTOM1,LCV5,(null),LC,(null),(null),V,2025,(null),Futures,56,-15680,(null),(null),N,4618320,(null),206.175,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881462,(null)
07/05/2025,FUT2,CUSTOM1,LCZ5,(null),LC,(null),(null),Z,2025,(null),Futures,11,-1100,(null),(null),N,906290,(null),205.975,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881463,(null)
07/05/2025,FUT2,CUSTOM1,LHM5,(null),LH,(null),(null),M,2025,(null),Futures,-55,5500,(null),(null),N,-2141150,(null),97.325,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881464,(null)
07/05/2025,FUT2,CUSTOM1,LHN5,(null),LH,(null),(null),N,2025,(null),Futures,20,600,(null),(null),N,795800,(null),99.475,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881465,(null)
07/05/2025,FUT2,CUSTOM1,LHV5,(null),LH,(null),(null),V,2025,(null),Futures,24,-1200,(null),(null),N,804720,(null),83.825,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881466,(null)
07/05/2025,FUT2,CUSTOM1,LHZ5,(null),LH,(null),(null),Z,2025,(null),Futures,22,-1320,(null),(null),N,678260,(null),77.075,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881467,(null)
07/05/2025,FUT2,CUSTOM1,LNN5,(null),LN,(null),16/07/2025,N,2025,(null),LME,26,-23317.32,(null),(null),N,2419110.72,(null),15507.12,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881468,(null)
07/05/2025,FUT2,CUSTOM1,LNU5,(null),LN,(null),17/09/2025,U,2025,(null),LME,8,-7191.84,(null),(null),N,750974.88,(null),15645.31,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881469,(null)
07/05/2025,FUT2,CUSTOM1,LNZ5,(null),LN,(null),17/12/2025,Z,2025,(null),LME,8,-7263.84,(null),(null),N,760862.88,(null),15851.31,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881470,(null)
07/05/2025,FUT2,CUSTOM1,LXN5,(null),LX,(null),16/07/2025,N,2025,(null),LME,29,-11165,(null),(null),N,1891575.75,(null),2609.07,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881471,(null)
07/05/2025,FUT2,CUSTOM1,NGN5,(null),NG,(null),(null),N,2025,(null),Futures,55,71500,(null),(null),N,2170850,(null),3.947,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881472,(null)
07/05/2025,FUT2,CUSTOM1,NGV5,(null),NG,(null),(null),V,2025,(null),Futures,190,186200,(null),(null),N,7727300,(null),4.067,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881473,(null)
07/05/2025,FUT2,CUSTOM1,S N5,(null),S,(null),(null),N,2025,(null),Futures,98,-9800,(null),(null),N,5092325,(null),1039.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881474,(null)
07/05/2025,FUT2,CUSTOM1,S X5,(null),S,(null),(null),X,2025,(null),Futures,87,11962.5,(null),(null),N,4445700,(null),1022,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881475,(null)
07/05/2025,FUT2,CUSTOM1,SBN5,(null),SB,(null),(null),N,2025,(null),Futures,108,-37497.6,(null),(null),N,2072044.8,(null),17.13,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881476,(null)
07/05/2025,FUT2,CUSTOM1,SBV5,(null),SB,(null),(null),V,2025,(null),Futures,246,-82656,(null),(null),N,4760985.6,(null),17.28,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881477,(null)
07/05/2025,FUT2,CUSTOM1,SIN5,(null),SI,(null),(null),N,2025,(null),Futures,28,-82600,(null),(null),N,4590740,(null),32.791,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881478,(null)
07/05/2025,FUT2,CUSTOM1,SIZ5,(null),SI,(null),(null),Z,2025,(null),Futures,9,-25875,(null),(null),N,1508490,(null),33.522,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881479,(null)
07/05/2025,FUT2,CUSTOM1,SMN5,(null),SM,(null),(null),N,2025,(null),Futures,64,12800,(null),(null),N,1888000,(null),295,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881480,(null)
07/05/2025,FUT2,CUSTOM1,W N5,(null),W,(null),(null),N,2025,(null),Futures,69,-6037.5,(null),(null),N,1843162.5,(null),534.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881481,(null)
07/05/2025,FUT2,CUSTOM1,W Z5,(null),W,(null),(null),Z,2025,(null),Futures,46,-2300,(null),(null),N,1313875,(null),571.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881482,(null)
07/05/2025,FUT2,CUSTOM1,XBN5,(null),XB,(null),(null),N,2025,(null),Futures,78,-116298,(null),(null),N,6557569.2,(null),200.17,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881483,(null)
07/05/2025,FUT2,CUSTOM1,XBV5,(null),XB,(null),(null),V,2025,(null),Futures,45,-54810,(null),(null),N,3369870,(null),178.3,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881484,(null)
07/05/2025,GALAXY,FARRMF,BON5,(null),BO,(null),(null),N,2025,(null),Futures,-17,10404,(null),(null),N,-482766,(null),47.33,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881485,(null)
07/05/2025,GALAXY,FARRMF,C N5,(null),C,(null),(null),N,2025,(null),Futures,-30,9375,(null),(null),N,-673875,(null),449.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14881486,(null)
